Temperature,Humidity,Precipitation (%),UV Index,Pressure,hour_of_day,day_of_week,month,Condition,Target_Condition
41.19,21.29,25.54,7.74,1007.11,11,4,8,Sunny,Cloudy
20.96,18.59,2.15,2.65,1025.17,19,6,1,Sunny,Sunny
27.92,69.09,28.22,4.18,1020.54,18,2,3,Sunny,Rainy
6.46,80.17,90.26,1.38,982.45,11,0,11,Rainy,Cloudy
38.1,19.94,35.39,6.62,1008.68,11,2,9,Sunny,Sunny
-0.73,76.95,73.92,0.0,1001.0,21,2,12,Rainy,Rainy
16.13,49.79,12.01,1.27,1014.59,8,3,1,Cloudy,Cloudy
27.23,57.08,38.01,9.3,1018.62,14,5,11,Sunny,Sunny
13.0,61.8,44.59,0.0,1019.54,23,0,11,Cloudy,Rainy
40.02,59.16,68.39,0.99,1014.61,8,0,6,Cloudy,Cloudy
32.72,36.39,28.01,9.16,1003.53,12,5,11,Sunny,Cloudy
38.95,48.07,37.9,6.13,1002.98,10,6,2,Sunny,Rainy
3.1,94.97,90.44,0.0,982.75,1,6,11,Rainy,Rainy
24.23,85.73,19.32,2.47,1000.11,11,2,1,Cloudy,Rainy
33.25,56.02,36.41,6.5,1010.87,15,3,3,Sunny,Cloudy
45.82,40.84,2.87,0.0,1018.34,3,1,7,Sunny,Cloudy
15.07,75.31,69.23,0.43,993.08,7,6,9,Rainy,Sunny
23.69,54.88,46.38,0.0,1011.49,22,2,3,Cloudy,Cloudy
38.37,20.24,33.52,8.14,1023.63,10,0,9,Sunny,Cloudy
19.07,71.32,41.31,0.0,1002.83,23,6,2,Cloudy,Cloudy
40.53,67.07,20.51,0.0,1001.78,1,1,6,Sunny,Cloudy
26.44,78.71,36.77,5.12,995.75,11,2,3,Cloudy,Cloudy
8.85,61.38,31.79,0.0,1010.03,21,0,12,Cloudy,Cloudy
3.04,66.16,67.59,0.0,1011.72,20,1,10,Rainy,Rainy
19.06,49.11,15.98,4.22,996.26,15,1,1,Cloudy,Cloudy
44.65,69.68,40.27,7.93,1001.75,10,1,4,Sunny,Cloudy
33.0,56.57,12.88,3.42,1026.01,18,0,9,Sunny,Sunny
37.44,30.04,16.04,3.89,1016.76,8,5,10,Sunny,Sunny
21.03,64.12,36.78,0.0,999.97,6,3,5,Rainy,Rainy
8.12,61.0,66.8,1.1,991.42,13,1,11,Rainy,Rainy
14.51,51.95,70.95,0.0,1017.48,20,3,11,Cloudy,Sunny
1.23,81.53,96.05,1.41,985.72,16,2,12,Rainy,Rainy
33.24,39.16,26.33,0.0,1001.33,20,0,7,Sunny,Rainy
18.93,69.99,39.07,4.22,1006.48,10,5,11,Cloudy,Sunny
23.31,65.85,89.4,1.43,996.75,11,6,8,Rainy,Rainy
39.02,47.43,39.64,6.86,1014.87,17,2,5,Sunny,Sunny
36.0,53.79,34.03,4.72,1018.13,10,2,2,Sunny,Sunny
27.55,79.69,54.33,6.3,1021.07,13,2,4,Cloudy,Sunny
29.0,87.48,27.71,0.0,1003.84,2,5,8,Cloudy,Cloudy
50.0,37.43,0.85,6.2,1021.93,11,4,6,Sunny,Cloudy
7.78,70.2,74.59,0.06,981.36,18,2,3,Rainy,Rainy
40.95,54.92,12.51,3.71,1019.36,18,6,6,Sunny,Rainy
33.31,44.29,28.85,3.21,1014.26,8,4,11,Sunny,Sunny
21.56,51.63,59.91,0.82,1020.46,7,1,12,Cloudy,Cloudy
24.53,63.2,25.29,2.47,996.43,9,5,1,Cloudy,Cloudy
27.33,84.88,46.73,4.89,1005.76,11,1,9,Cloudy,Sunny
10.55,65.68,41.59,1.4,1011.76,19,6,10,Cloudy,Sunny
27.67,18.41,22.26,10.87,1015.99,13,5,11,Sunny,Cloudy
37.99,53.34,69.99,3.56,1000.19,9,1,6,Cloudy,Rainy
36.01,74.84,32.77,9.79,1009.43,12,1,2,Sunny,Sunny
6.59,89.76,75.75,0.12,1011.02,13,5,11,Rainy,Sunny
37.27,57.07,13.99,9.09,1013.45,12,1,8,Sunny,Sunny
22.83,90.76,73.92,0.0,1004.48,6,0,5,Rainy,Cloudy
-2.74,98.55,59.79,0.27,1002.64,18,3,12,Rainy,Rainy
7.04,71.82,90.34,0.0,979.51,6,4,11,Rainy,Cloudy
30.87,63.67,14.78,2.1,1002.0,11,2,7,Cloudy,Sunny
15.33,66.36,87.69,0.0,1009.26,0,1,4,Rainy,Rainy
26.62,26.5,20.35,6.93,1004.85,13,1,11,Sunny,Sunny
42.06,38.17,31.68,6.75,1010.37,10,3,3,Sunny,Rainy
32.58,51.84,4.86,0.0,1010.07,20,4,3,Sunny,Sunny
8.79,92.61,78.94,0.0,1009.39,4,6,11,Rainy,Rainy
3.36,70.97,41.33,1.37,996.66,16,5,10,Rainy,Rainy
19.18,64.89,85.43,0.71,988.02,12,2,4,Rainy,Rainy
12.11,59.25,79.74,1.13,992.85,9,3,11,Rainy,Rainy
17.68,47.02,27.23,1.45,1007.97,9,1,1,Cloudy,Rainy
28.78,40.22,39.4,4.6,1020.14,18,1,2,Sunny,Sunny
20.33,79.04,32.44,0.0,997.8,6,4,11,Cloudy,Rainy
12.29,87.59,83.2,0.53,1000.37,13,5,9,Rainy,Rainy
21.03,54.39,56.75,0.0,1009.13,21,3,8,Cloudy,Sunny
18.7,86.29,97.51,0.0,973.3,6,3,4,Rainy,Cloudy
44.04,50.64,18.23,2.5,1029.26,7,1,3,Sunny,Sunny
-2.79,97.32,28.97,0.0,1010.81,0,5,1,Rainy,Rainy
19.89,83.73,70.04,0.0,986.82,1,6,7,Rainy,Rainy
25.76,48.03,35.26,6.33,1004.45,12,4,12,Sunny,Sunny
34.61,24.37,7.95,7.34,1020.68,10,2,11,Sunny,Sunny
44.21,61.68,17.2,0.0,1026.72,6,2,7,Sunny,Rainy
30.52,51.57,21.39,6.46,1022.31,15,1,10,Sunny,Sunny
13.9,95.42,59.62,0.36,990.21,19,4,8,Rainy,Rainy
19.73,64.39,30.08,0.19,982.05,10,4,9,Rainy,Cloudy
14.18,98.04,83.5,0.62,1000.79,18,4,6,Rainy,Rainy
19.72,80.66,60.82,0.46,1009.98,9,0,9,Rainy,Rainy
11.76,55.88,22.69,3.18,1021.67,12,4,1,Cloudy,Cloudy
48.83,35.52,30.39,5.12,1022.62,8,3,7,Sunny,Sunny
47.6,63.9,32.22,0.0,1008.5,4,0,6,Sunny,Sunny
10.86,68.16,59.97,1.21,1009.8,18,6,1,Cloudy,Cloudy
33.01,52.38,8.66,6.16,1003.48,14,0,6,Cloudy,Sunny
34.05,44.16,12.08,1.43,1022.09,19,0,6,Cloudy,Cloudy
17.39,79.33,31.88,3.32,1019.3,16,1,2,Cloudy,Cloudy
20.2,56.25,16.85,4.24,1002.44,16,4,4,Cloudy,Rainy
37.32,80.26,68.68,1.38,1001.78,8,4,5,Cloudy,Cloudy
7.87,85.97,45.99,4.62,1018.58,16,3,12,Cloudy,Rainy
15.81,77.94,11.78,4.28,1022.26,16,4,12,Cloudy,Rainy
28.0,74.69,18.1,0.0,1004.22,6,5,4,Cloudy,Cloudy
26.51,80.13,26.63,1.22,1013.58,19,4,7,Cloudy,Cloudy
46.49,41.25,20.3,8.42,1028.01,10,0,7,Sunny,Rainy
32.45,82.31,57.86,0.0,1018.29,5,0,6,Cloudy,Sunny
35.98,51.72,23.74,7.22,1019.63,10,2,2,Sunny,Cloudy
32.81,32.09,34.67,11.55,1010.06,13,6,2,Sunny,Sunny
23.24,52.96,63.86,0.0,997.09,2,2,9,Cloudy,Cloudy
19.21,67.14,28.81,1.11,1001.98,18,6,4,Cloudy,Cloudy
39.1,55.25,24.23,6.42,1004.66,16,2,4,Sunny,Sunny
36.39,52.02,8.11,2.11,1021.03,10,5,4,Cloudy,Sunny
2.87,91.98,38.04,1.18,999.83,17,2,12,Rainy,Rainy
43.45,56.45,15.34,0.0,1015.52,0,3,6,Sunny,Cloudy
26.71,45.81,14.48,3.08,1006.91,18,1,10,Sunny,Sunny
24.98,85.86,62.29,1.03,997.79,11,4,5,Rainy,Sunny
39.05,86.04,68.74,0.0,1005.23,6,3,7,Cloudy,Cloudy
28.49,57.95,65.64,4.54,995.11,13,2,9,Cloudy,Sunny
22.77,73.67,17.14,1.25,1011.66,7,0,1,Cloudy,Sunny
36.95,59.54,41.83,6.79,1024.12,11,5,10,Sunny,Sunny
11.01,68.26,37.19,0.01,983.81,8,6,10,Rainy,Rainy
17.91,73.85,30.53,5.92,1006.0,12,5,11,Cloudy,Cloudy
12.11,88.29,66.0,1.29,1008.51,14,5,9,Rainy,Rainy
4.46,74.02,84.61,0.2,978.12,14,1,1,Rainy,Rainy
10.21,71.52,42.41,0.0,996.6,0,1,12,Cloudy,Cloudy
39.18,61.26,11.16,0.0,1005.38,22,6,4,Sunny,Cloudy
34.53,26.75,1.42,10.74,1022.62,11,5,11,Sunny,Sunny
4.61,72.47,33.19,0.0,973.25,22,0,9,Rainy,Rainy
28.86,56.37,18.0,5.58,1014.23,10,3,11,Sunny,Sunny
19.14,54.66,23.22,1.72,995.46,17,4,3,Cloudy,Rainy
16.93,88.27,33.72,0.06,980.39,11,1,8,Rainy,Cloudy
33.64,76.2,15.5,5.64,996.95,13,5,6,Cloudy,Rainy
10.2,93.62,94.86,0.0,1002.42,0,6,8,Rainy,Sunny
20.95,46.06,46.72,2.57,1000.29,8,0,1,Cloudy,Rainy
37.31,43.96,34.84,11.51,1029.28,12,6,10,Sunny,Cloudy
43.94,47.69,28.45,11.25,1011.72,12,1,8,Sunny,Sunny
19.77,86.25,85.09,1.6,981.3,14,1,4,Rainy,Sunny
42.54,74.94,24.43,6.08,1006.25,13,0,6,Sunny,Sunny
20.31,71.67,26.28,4.17,1019.1,18,4,12,Sunny,Sunny
33.29,70.05,1.25,0.0,1011.67,1,3,2,Sunny,Sunny
16.35,91.87,37.03,0.76,1004.69,10,1,12,Rainy,Rainy
19.83,92.17,85.33,1.22,983.72,10,5,8,Rainy,Sunny
3.0,75.81,34.37,0.13,978.23,19,2,1,Rainy,Cloudy
20.56,56.87,53.4,0.0,1013.86,21,1,3,Cloudy,Cloudy
31.37,39.74,11.03,8.13,1002.3,12,6,11,Sunny,Sunny
15.0,65.87,59.46,0.0,1011.0,20,3,6,Rainy,Rainy
39.89,33.38,13.79,8.82,1025.56,13,5,8,Sunny,Sunny
28.57,73.23,30.44,0.0,992.81,3,5,6,Rainy,Rainy
20.72,84.89,69.52,0.29,990.19,10,5,8,Rainy,Rainy
12.52,59.52,43.05,0.26,1009.83,19,2,7,Rainy,Rainy
26.33,76.82,49.31,1.68,1016.79,18,5,7,Cloudy,Sunny
28.78,53.87,59.59,1.06,1013.36,19,2,7,Cloudy,Cloudy
46.3,58.57,11.27,9.4,1029.39,14,4,5,Sunny,Rainy
24.83,57.74,38.9,2.43,1021.65,19,4,2,Sunny,Sunny
6.27,86.44,67.96,0.0,1013.49,0,1,12,Cloudy,Cloudy
22.39,64.58,48.24,1.16,997.0,19,4,3,Cloudy,Cloudy
24.29,61.47,70.04,5.53,1013.95,11,4,3,Cloudy,Cloudy
4.77,96.81,34.48,1.68,985.96,13,1,11,Rainy,Rainy
14.8,93.67,52.77,0.03,1007.38,7,4,2,Rainy,Sunny
27.93,33.4,39.37,0.0,1001.37,20,0,1,Sunny,Cloudy
47.97,52.97,39.69,1.68,1002.4,7,6,5,Sunny,Sunny
32.42,65.27,30.98,5.42,1012.94,9,4,12,Sunny,Rainy
5.44,71.13,45.22,0.0,979.18,6,0,1,Rainy,Sunny
24.59,76.08,50.43,0.27,990.95,8,5,6,Rainy,Rainy
25.02,72.58,40.15,1.86,1017.13,18,3,4,Cloudy,Cloudy
24.22,23.95,11.21,0.0,1016.54,22,0,12,Sunny,Cloudy
36.64,79.19,31.97,0.0,1021.11,6,3,7,Cloudy,Sunny
24.99,73.54,56.45,0.0,1013.69,21,0,5,Cloudy,Rainy
21.77,55.26,11.68,5.0,1014.71,18,6,1,Sunny,Cloudy
43.72,49.0,16.46,0.0,1009.99,1,1,6,Sunny,Sunny
34.78,44.46,0.84,0.0,1005.09,3,4,10,Sunny,Rainy
31.75,31.14,24.65,8.24,1006.64,16,5,3,Sunny,Rainy
18.58,86.1,30.56,1.75,1004.49,12,5,5,Rainy,Rainy
15.59,74.63,92.93,0.0,1005.52,1,2,6,Rainy,Sunny
22.13,74.53,98.67,0.41,1006.89,11,0,4,Rainy,Rainy
27.2,63.68,22.63,5.31,1009.7,17,4,1,Sunny,Sunny
17.39,84.75,65.02,4.64,999.75,12,1,1,Cloudy,Cloudy
20.93,57.82,49.65,2.37,1012.52,8,0,11,Cloudy,Cloudy
24.26,58.18,99.3,0.84,976.02,8,1,4,Rainy,Sunny
36.71,20.55,17.25,8.42,1010.23,16,5,5,Sunny,Sunny
11.54,58.98,44.72,0.17,985.8,9,0,2,Rainy,Rainy
43.64,33.55,8.82,7.1,1009.56,10,0,4,Sunny,Cloudy
19.04,68.86,56.28,3.58,1015.87,9,2,10,Cloudy,Rainy
29.14,80.82,63.72,1.84,1007.61,10,0,8,Cloudy,Cloudy
14.02,71.63,55.93,0.49,974.06,18,6,7,Rainy,Rainy
28.95,57.93,2.34,0.0,1023.88,3,2,1,Sunny,Cloudy
10.79,95.88,43.18,0.05,982.81,7,0,10,Rainy,Sunny
33.54,59.41,18.99,0.96,1018.64,7,2,7,Cloudy,Cloudy
15.85,91.38,81.99,0.45,987.75,17,5,5,Rainy,Rainy
10.58,83.71,68.16,0.0,998.76,20,5,12,Cloudy,Cloudy
29.63,84.15,16.06,0.0,1013.85,4,4,4,Cloudy,Rainy
33.03,36.04,31.58,3.25,1019.57,8,5,1,Sunny,Cloudy
35.7,27.95,27.78,7.87,1014.34,11,4,3,Sunny,Sunny
23.07,51.75,23.43,0.0,1007.47,21,0,10,Sunny,Sunny
25.05,46.31,43.93,0.0,1002.14,6,6,12,Cloudy,Cloudy
34.66,52.44,40.56,6.78,1029.41,17,5,4,Sunny,Sunny
18.13,71.36,48.81,0.0,1018.77,4,3,11,Cloudy,Cloudy
15.62,84.74,53.98,0.86,981.07,8,3,9,Rainy,Rainy
14.72,63.36,60.14,1.37,1016.03,19,1,3,Cloudy,Rainy
21.54,57.8,60.97,3.53,1005.03,15,5,4,Cloudy,Cloudy
3.18,70.51,79.7,0.0,1003.58,2,5,1,Rainy,Rainy
40.78,30.24,24.8,7.52,1027.56,14,5,8,Sunny,Cloudy
27.03,45.45,28.17,7.82,1015.37,14,4,2,Sunny,Rainy
30.75,69.42,10.32,4.28,1010.46,10,0,3,Cloudy,Cloudy
15.63,96.77,81.55,1.36,982.99,12,4,3,Rainy,Rainy
28.27,57.2,24.64,5.63,998.0,15,2,7,Cloudy,Cloudy
29.39,48.92,28.84,9.16,1024.68,16,3,2,Sunny,Cloudy
44.52,31.6,2.4,9.94,1021.22,14,3,5,Sunny,Rainy
19.48,97.88,73.71,0.0,1010.88,4,4,4,Rainy,Cloudy
29.9,51.16,71.08,0.0,999.35,3,4,4,Cloudy,Cloudy
20.69,46.99,58.62,1.43,1008.25,7,3,11,Cloudy,Cloudy
24.34,75.05,62.55,2.4,1020.42,9,4,12,Cloudy,Cloudy
27.54,63.8,10.18,7.41,1022.18,13,6,12,Sunny,Sunny
14.99,59.09,41.95,6.03,995.87,13,6,12,Cloudy,Cloudy
16.0,73.08,94.54,0.0,981.47,6,2,3,Rainy,Rainy
-2.16,58.12,60.55,0.75,1008.25,18,6,12,Rainy,Rainy
28.26,47.75,22.47,1.74,1020.78,17,2,7,Cloudy,Sunny
19.18,82.8,42.18,2.07,1015.86,13,2,11,Cloudy,Rainy
29.49,37.73,16.03,1.91,1022.33,19,6,3,Sunny,Sunny
30.5,54.06,9.17,4.8,1019.78,17,0,3,Sunny,Cloudy
33.96,62.92,24.47,4.73,1015.06,11,4,8,Cloudy,Cloudy
32.06,67.68,19.84,7.23,1011.25,9,4,12,Sunny,Cloudy
25.37,36.85,23.67,3.44,1025.72,18,6,1,Sunny,Sunny
21.66,87.52,27.45,2.21,1022.0,15,3,3,Cloudy,Cloudy
8.64,62.69,48.7,0.0,981.79,21,4,7,Rainy,Sunny
26.65,50.61,25.87,0.0,1023.9,21,2,10,Sunny,Cloudy
26.58,71.46,44.29,0.0,1022.57,20,1,4,Cloudy,Sunny
37.71,59.72,23.56,4.91,1007.51,18,4,5,Sunny,Sunny
0.6,88.37,62.78,0.0,995.17,0,1,1,Rainy,Rainy
25.29,21.43,25.08,0.0,1026.5,1,0,11,Sunny,Sunny
15.03,71.71,37.2,1.91,991.2,13,0,8,Rainy,Rainy
40.17,45.98,7.99,7.31,1011.1,11,2,3,Sunny,Cloudy
22.88,58.27,59.75,0.0,995.79,21,0,9,Cloudy,Cloudy
30.21,65.91,70.72,3.46,1021.97,9,3,2,Cloudy,Rainy
15.33,94.83,45.3,0.0,993.93,6,6,3,Rainy,Sunny
40.46,39.2,3.46,3.4,1025.85,18,3,8,Sunny,Sunny
33.33,68.76,23.17,0.0,1004.04,6,0,10,Sunny,Sunny
25.81,86.41,44.49,0.22,978.69,7,6,5,Rainy,Cloudy
32.42,54.54,43.0,0.0,1002.02,6,6,4,Cloudy,Sunny
8.41,77.5,94.66,0.79,982.66,8,1,1,Rainy,Rainy
17.25,52.02,56.44,0.0,1017.13,22,5,2,Cloudy,Rainy
25.31,92.67,85.63,0.37,993.37,8,5,7,Rainy,Rainy
48.0,52.91,39.95,8.02,1024.72,10,4,5,Sunny,Rainy
18.59,55.77,64.65,2.61,1008.18,13,6,11,Cloudy,Cloudy
24.72,86.58,54.62,1.39,1014.43,19,2,8,Cloudy,Sunny
-3.6,58.72,37.98,0.6,998.38,18,6,11,Rainy,Rainy
21.34,45.17,4.32,0.0,1001.23,21,0,1,Sunny,Sunny
42.36,77.1,9.62,3.16,1002.54,9,6,7,Cloudy,Cloudy
8.65,66.34,84.38,0.7,1012.29,18,4,9,Rainy,Cloudy
28.01,68.67,30.75,2.45,1014.63,9,5,9,Cloudy,Sunny
40.38,61.37,29.66,0.0,1016.04,2,5,4,Sunny,Sunny
13.29,83.89,51.44,0.29,975.17,19,3,7,Rainy,Rainy
17.71,61.79,53.03,5.77,1002.36,14,0,12,Cloudy,Cloudy
24.38,63.49,39.2,0.93,997.08,7,3,2,Cloudy,Sunny
23.6,56.68,0.42,2.63,1014.95,19,3,10,Sunny,Sunny
19.47,18.46,4.04,2.06,1020.82,19,5,12,Sunny,Sunny
27.35,45.43,32.86,4.83,1004.03,11,1,9,Cloudy,Rainy
9.95,77.75,61.78,0.94,982.36,16,2,3,Rainy,Rainy
5.2,64.27,64.12,0.13,989.45,18,2,10,Rainy,Rainy
-1.62,71.92,92.55,0.63,1001.19,17,3,12,Rainy,Rainy
-0.14,61.11,67.2,0.81,973.53,17,0,1,Rainy,Sunny
49.43,72.51,32.12,4.3,1012.75,8,3,7,Sunny,Rainy
16.17,75.1,20.58,3.94,1007.96,17,5,3,Cloudy,Sunny
32.46,63.54,15.21,9.9,1007.31,11,3,1,Sunny,Cloudy
25.79,66.87,22.2,1.38,1010.51,19,6,2,Sunny,Sunny
17.54,85.09,22.3,0.0,1000.04,23,1,2,Cloudy,Cloudy
20.09,84.31,8.18,1.78,1004.24,9,0,12,Cloudy,Cloudy
15.63,84.09,19.8,2.66,999.93,15,1,1,Cloudy,Cloudy
20.93,96.95,93.79,0.0,976.4,4,2,5,Rainy,Rainy
22.78,79.61,21.13,0.76,1015.08,19,1,4,Cloudy,Rainy
34.26,74.01,36.34,1.38,1017.81,7,2,11,Sunny,Sunny
23.96,57.51,35.98,0.49,997.85,7,5,10,Cloudy,Cloudy
28.48,85.15,49.37,5.74,1011.35,11,4,9,Cloudy,Cloudy
20.74,55.91,38.99,2.78,1006.05,11,2,11,Cloudy,Cloudy
26.65,60.04,49.04,2.58,1005.87,10,6,3,Cloudy,Cloudy
37.75,32.42,28.7,1.92,1022.0,7,1,10,Sunny,Rainy
27.97,85.13,46.53,2.02,999.87,9,0,3,Cloudy,Cloudy
38.23,60.59,19.43,7.08,1018.44,16,3,4,Sunny,Cloudy
19.21,48.58,39.01,1.34,1000.76,7,5,12,Cloudy,Cloudy
36.44,40.95,35.19,3.57,1001.78,18,4,4,Sunny,Sunny
44.88,31.28,36.42,0.0,1005.69,2,2,7,Sunny,Rainy
14.74,46.37,41.7,2.8,1004.4,17,4,2,Cloudy,Rainy
44.16,36.6,26.31,10.09,1021.85,14,3,7,Sunny,Sunny
48.98,40.07,41.1,9.05,1008.06,11,4,7,Sunny,Sunny
19.74,61.57,43.56,5.78,1016.94,13,1,11,Cloudy,Cloudy
49.58,55.86,2.38,6.32,1001.82,13,2,6,Sunny,Sunny
16.13,86.72,28.41,0.31,973.19,10,5,9,Rainy,Rainy
23.11,64.82,81.57,0.0,994.97,4,5,6,Rainy,Rainy
30.22,86.38,27.55,0.0,1006.74,1,3,5,Cloudy,Sunny
21.48,31.15,1.49,4.94,1027.8,18,0,11,Sunny,Rainy
38.95,47.0,28.17,0.0,1002.92,4,6,6,Cloudy,Cloudy
36.92,33.12,5.43,3.39,1015.82,8,5,10,Sunny,Sunny
24.19,76.12,21.09,0.0,997.02,21,4,7,Cloudy,Cloudy
15.1,47.56,37.27,1.68,1017.18,9,4,1,Cloudy,Rainy
28.99,71.0,38.81,5.98,1021.39,17,2,9,Sunny,Rainy
10.96,63.44,72.98,0.14,1000.86,19,4,8,Rainy,Sunny
28.98,69.53,3.64,9.69,1025.55,11,0,10,Sunny,Rainy
22.08,81.2,11.93,0.88,1009.16,19,4,3,Cloudy,Cloudy
33.92,37.01,7.25,9.99,1015.51,13,0,10,Sunny,Sunny
8.26,72.0,66.93,0.0,992.96,1,5,10,Rainy,Rainy
16.48,55.18,14.3,0.0,1006.96,6,4,12,Cloudy,Sunny
35.38,84.51,22.83,2.61,1013.25,13,4,6,Cloudy,Cloudy
18.26,81.36,54.74,4.96,1021.81,14,3,12,Cloudy,Cloudy
25.15,60.1,38.55,0.0,1010.87,6,4,5,Rainy,Rainy
24.89,74.8,70.96,1.16,1008.03,12,6,6,Rainy,Rainy
13.25,86.08,62.88,2.62,1007.24,18,6,10,Cloudy,Cloudy
32.64,63.66,65.46,2.48,998.37,8,3,8,Cloudy,Cloudy
3.17,68.08,72.76,0.27,990.44,12,6,11,Rainy,Rainy
34.99,68.84,9.23,1.23,998.69,7,6,7,Cloudy,Cloudy
19.25,60.73,90.99,0.0,997.75,2,6,6,Rainy,Rainy
25.54,72.99,80.89,0.38,1005.95,9,0,7,Rainy,Rainy
25.72,58.47,52.02,1.0,1005.72,7,0,3,Cloudy,Cloudy
7.35,96.22,55.79,1.06,977.23,12,6,1,Rainy,Cloudy
27.32,62.98,40.51,2.59,1018.64,19,6,10,Sunny,Sunny
13.91,52.37,65.08,2.64,1018.89,17,3,1,Cloudy,Cloudy
23.73,85.56,31.63,0.92,1015.23,19,3,8,Cloudy,Sunny
41.62,71.51,28.71,7.01,1028.51,14,6,4,Sunny,Sunny
13.51,59.02,74.31,0.36,983.06,7,4,11,Rainy,Rainy
33.22,32.47,5.84,9.11,1007.35,12,3,2,Sunny,Sunny
36.86,58.79,49.81,1.75,1000.91,8,0,6,Cloudy,Sunny
33.25,47.18,5.87,11.72,1012.41,13,2,2,Sunny,Rainy
5.22,91.29,96.2,1.36,977.1,14,6,12,Rainy,Cloudy
17.78,44.21,13.92,2.27,999.33,11,4,11,Cloudy,Sunny
2.95,85.79,92.59,1.08,985.41,16,1,11,Rainy,Rainy
31.75,40.71,20.77,6.16,1019.25,11,2,11,Sunny,Sunny
22.41,68.87,69.02,0.03,1001.41,9,3,4,Rainy,Cloudy
12.64,86.35,42.55,0.0,1010.41,21,4,4,Rainy,Rainy
10.82,70.98,30.53,0.0,1002.2,0,4,12,Cloudy,Cloudy
11.82,61.57,38.78,0.0,983.3,6,2,3,Rainy,Rainy
46.35,27.08,15.63,7.09,1020.51,10,0,4,Sunny,Rainy
29.36,78.03,8.55,2.57,1005.7,10,4,3,Cloudy,Cloudy
24.97,72.25,29.82,2.27,1013.9,19,1,11,Sunny,Sunny
-0.83,73.14,88.14,0.06,1010.18,19,4,1,Rainy,Sunny
35.35,54.95,39.21,0.0,1019.14,6,5,1,Sunny,Sunny
8.11,94.36,49.64,1.82,998.65,14,6,10,Rainy,Rainy
38.48,26.49,29.37,4.86,1011.63,10,5,9,Sunny,Sunny
15.74,90.92,74.23,0.06,1002.72,15,5,4,Rainy,Rainy
21.37,64.57,46.39,1.18,1000.96,9,4,8,Rainy,Sunny
20.03,63.89,62.92,0.5,1009.28,10,1,8,Rainy,Sunny
32.21,65.83,27.96,0.0,1002.94,5,0,8,Cloudy,Cloudy
3.61,67.86,60.33,0.0,985.54,0,0,2,Rainy,Rainy
28.17,90.6,43.83,0.5,994.51,10,2,6,Rainy,Rainy
28.1,67.63,11.28,7.43,1004.52,16,5,2,Sunny,Sunny
14.83,70.63,55.44,1.66,1016.51,17,6,12,Cloudy,Rainy
29.23,54.35,52.64,0.0,1016.94,6,5,3,Cloudy,Cloudy
23.0,18.99,27.16,1.39,1016.68,19,2,10,Sunny,Sunny
21.9,18.33,19.22,4.52,1019.34,18,6,12,Sunny,Sunny
24.91,61.54,24.86,0.0,1016.91,0,6,1,Sunny,Sunny
10.39,74.54,84.4,0.0,1011.17,23,6,4,Rainy,Rainy
44.74,35.61,11.75,0.0,1010.91,5,5,8,Sunny,Sunny
36.58,64.36,9.29,6.69,1005.39,17,3,5,Sunny,Sunny
18.15,63.99,91.89,0.0,1010.75,2,6,5,Rainy,Rainy
16.97,53.66,47.94,0.0,1005.48,2,5,1,Cloudy,Rainy
20.6,49.28,41.48,3.58,1011.57,12,0,12,Cloudy,Rainy
38.99,61.17,33.32,7.15,1021.17,11,4,3,Sunny,Sunny
10.98,90.06,28.69,1.22,1010.81,9,5,10,Rainy,Rainy
26.01,40.34,21.56,7.7,1024.48,15,1,1,Sunny,Sunny
10.19,96.81,70.85,1.49,984.79,16,1,9,Rainy,Rainy
1.64,75.43,34.39,0.01,983.38,17,3,1,Rainy,Sunny
47.3,59.35,38.86,7.25,1007.38,9,6,4,Sunny,Sunny
0.39,62.63,87.59,0.03,1000.96,14,1,12,Rainy,Rainy
18.7,59.82,10.85,4.58,1012.61,12,6,12,Cloudy,Rainy
42.76,59.28,15.39,8.22,1002.07,15,4,7,Sunny,Cloudy
39.72,57.09,4.61,8.25,1029.11,10,5,9,Sunny,Sunny
2.93,89.75,60.0,0.48,980.24,14,2,12,Rainy,Rainy
36.86,61.42,4.48,2.63,1004.39,8,2,10,Sunny,Sunny
26.95,89.51,32.33,0.26,986.44,9,3,6,Rainy,Rainy
16.47,76.78,88.89,0.69,994.7,12,1,4,Rainy,Rainy
18.19,75.97,96.8,0.0,996.34,22,3,6,Rainy,Cloudy
6.64,81.64,57.06,0.0,991.04,4,6,1,Rainy,Rainy
48.51,30.0,22.24,10.59,1022.33,11,2,5,Sunny,Cloudy
17.08,85.08,70.6,0.0,1021.37,2,6,2,Cloudy,Sunny
11.52,80.29,48.54,6.22,1002.78,14,6,12,Cloudy,Rainy
26.5,41.89,5.58,2.99,1004.32,18,4,2,Sunny,Sunny
4.82,74.59,28.01,0.0,985.16,23,2,2,Rainy,Sunny
43.47,60.41,6.93,0.0,1020.94,3,1,7,Sunny,Sunny
3.43,66.48,41.41,0.92,990.77,16,1,1,Rainy,Rainy
22.63,71.05,21.74,4.41,1001.66,18,6,1,Sunny,Sunny
35.7,73.86,15.25,0.0,1005.9,4,2,3,Sunny,Sunny
31.1,37.84,0.8,7.2,1024.15,10,6,11,Sunny,Cloudy
37.0,23.82,37.9,2.84,1019.28,18,3,8,Sunny,Sunny
17.99,96.31,70.4,0.12,1004.25,8,5,9,Rainy,Rainy
