Temperature,Humidity,Precipitation (%),UV Index,Pressure,hour_of_day,day_of_week,month,Condition,Target_Condition
32.82,79.62,18.91,0.46,1009.99,8,2,5,Cloudy,Cloudy
34.98,52.08,18.79,0.0,1029.29,2,5,9,Sunny,Sunny
36.63,76.14,17.89,1.95,1009.42,9,4,5,Cloudy,Rainy
42.51,45.03,9.09,5.72,1012.97,10,0,4,Sunny,Sunny
4.09,77.05,48.22,1.07,977.67,14,4,12,Rainy,Sunny
7.45,75.84,41.29,0.77,997.91,14,5,10,Rainy,Rainy
28.84,76.34,47.88,3.07,1016.81,15,5,5,Cloudy,Sunny
41.88,52.59,18.36,7.85,1029.37,15,1,7,Sunny,Cloudy
25.37,15.94,10.25,6.75,1024.41,15,5,11,Sunny,Sunny
5.07,84.62,44.4,0.42,999.63,10,6,12,Rainy,Sunny
33.08,16.91,14.07,6.29,1006.07,15,1,10,Sunny,Sunny
23.53,35.28,17.79,0.0,1009.76,19,6,1,Sunny,Rainy
44.15,53.37,6.6,3.66,1026.36,9,5,9,Sunny,Sunny
30.89,49.37,3.36,0.0,1021.66,3,5,2,Sunny,Sunny
4.61,96.03,78.41,0.0,1006.76,2,6,1,Rainy,Cloudy
-0.54,85.46,71.7,0.0,987.96,21,2,1,Rainy,Rainy
18.78,95.35,41.49,0.69,980.82,16,1,5,Rainy,Sunny
45.81,40.05,13.59,11.36,1028.16,13,3,6,Sunny,Cloudy
8.29,75.09,47.9,0.23,994.4,16,4,9,Rainy,Rainy
10.63,68.17,54.68,0.05,999.04,12,1,2,Rainy,Cloudy
-5.27,89.26,43.6,0.2,1005.11,18,2,12,Rainy,Rainy
27.93,36.96,9.79,0.0,1008.64,21,4,10,Sunny,Sunny
16.84,98.1,49.03,0.96,998.17,16,0,7,Rainy,Cloudy
30.77,34.83,21.54,4.6,1006.84,16,3,2,Sunny,Sunny
35.85,45.63,6.7,5.42,1009.41,10,0,10,Sunny,Sunny
28.89,64.82,12.01,2.1,1018.46,10,0,9,Cloudy,Cloudy
19.78,69.65,87.64,0.0,994.02,4,5,7,Rainy,Rainy
6.6,80.62,93.0,0.0,993.29,19,5,2,Rainy,Cloudy
36.16,60.06,26.67,3.51,1018.05,14,0,7,Cloudy,Sunny
16.23,81.77,85.72,0.36,980.5,8,1,9,Rainy,Cloudy
15.3,68.45,98.29,0.3,980.18,17,3,4,Rainy,Cloudy
24.9,91.26,57.43,0.16,975.53,8,3,6,Rainy,Rainy
25.38,70.55,24.15,3.69,1017.6,15,1,8,Cloudy,Cloudy
40.54,16.67,9.53,7.24,1023.75,15,3,8,Sunny,Sunny
9.93,77.91,66.26,0.87,1004.84,10,1,2,Rainy,Rainy
1.45,68.14,59.79,0.29,1003.92,16,6,11,Rainy,Rainy
26.86,49.6,27.54,0.0,1008.49,19,0,5,Cloudy,Cloudy
24.71,79.5,68.19,0.0,1004.27,7,1,5,Rainy,Rainy
47.58,51.3,8.1,5.45,1027.92,10,0,6,Sunny,Sunny
24.54,75.55,40.21,0.29,976.14,8,4,6,Rainy,Rainy
33.36,11.37,18.87,2.49,1023.31,8,1,11,Sunny,Sunny
43.6,48.79,13.13,3.44,1019.79,9,6,3,Sunny,Sunny
30.8,53.19,19.85,0.0,1007.71,3,4,5,Cloudy,Sunny
28.23,15.74,2.56,2.67,1007.2,17,0,10,Sunny,Rainy
4.54,77.93,61.68,0.0,980.95,0,6,2,Rainy,Rainy
26.71,72.53,35.76,0.0,1004.99,7,2,3,Cloudy,Cloudy
25.2,63.28,12.12,3.43,1007.54,10,3,2,Cloudy,Cloudy
42.3,53.05,6.83,0.0,1013.25,3,4,4,Sunny,Sunny
38.19,11.68,17.74,0.0,1005.67,2,1,9,Sunny,Cloudy
-2.53,88.38,60.89,0.14,982.43,18,0,1,Rainy,Rainy
17.05,61.44,23.9,1.67,1010.74,9,0,12,Cloudy,Cloudy
18.93,96.86,40.36,0.14,1003.98,11,1,4,Rainy,Rainy
36.48,72.98,39.59,1.97,1008.11,10,1,5,Cloudy,Cloudy
16.22,96.63,80.19,1.04,982.03,16,6,6,Rainy,Rainy
29.4,70.03,26.52,0.0,1017.6,4,5,3,Cloudy,Sunny
30.79,44.19,13.19,3.69,1009.53,15,4,7,Cloudy,Cloudy
26.36,76.41,21.72,0.0,1010.95,22,6,5,Cloudy,Cloudy
10.48,77.14,88.15,0.71,1003.81,14,2,9,Rainy,Rainy
18.89,73.77,88.02,0.03,1009.33,10,4,8,Rainy,Rainy
23.06,74.15,40.19,0.0,1006.31,4,3,1,Cloudy,Cloudy
20.02,78.15,51.79,0.27,988.43,13,2,6,Rainy,Sunny
31.34,77.19,42.65,0.63,1007.72,8,4,4,Cloudy,Cloudy
4.41,75.49,64.07,0.0,986.81,23,3,9,Rainy,Rainy
31.87,52.78,39.32,0.72,1006.22,8,1,9,Cloudy,Sunny
47.65,49.63,6.51,3.56,1007.16,10,3,7,Sunny,Sunny
32.14,70.39,22.35,0.0,1006.66,5,4,8,Cloudy,Sunny
15.49,75.66,42.4,0.42,1013.39,18,0,2,Cloudy,Sunny
21.73,44.77,33.64,0.77,1015.73,9,0,12,Cloudy,Cloudy
13.78,82.61,97.01,0.72,988.16,14,1,9,Rainy,Rainy
22.05,51.63,13.19,0.0,1013.64,4,5,1,Cloudy,Rainy
23.4,66.45,27.24,3.08,1004.36,12,5,9,Cloudy,Rainy
18.38,81.21,81.46,0.0,1002.19,1,4,5,Rainy,Rainy
1.9,76.91,62.63,0.25,978.41,16,5,2,Rainy,Rainy
33.84,72.06,48.17,4.34,997.3,12,4,6,Cloudy,Cloudy
21.5,70.35,30.04,0.0,1000.35,3,1,2,Cloudy,Rainy
21.1,50.91,42.38,2.85,997.77,10,1,2,Cloudy,Cloudy
-1.05,94.34,89.27,0.0,982.63,20,3,11,Rainy,Sunny
22.25,48.09,41.44,0.0,1000.07,1,5,3,Cloudy,Sunny
14.65,77.51,45.87,0.53,1015.55,18,1,9,Cloudy,Cloudy
19.74,60.48,46.55,1.91,997.5,12,1,12,Cloudy,Cloudy
16.02,75.5,71.77,0.9,993.71,13,1,4,Rainy,Rainy
32.09,53.04,9.29,11.43,1006.26,14,1,10,Sunny,Sunny
48.47,50.11,10.62,5.9,1008.39,11,3,5,Sunny,Sunny
32.14,68.06,13.23,2.28,1016.06,10,6,8,Cloudy,Sunny
30.42,52.14,27.29,2.31,1004.92,16,2,6,Cloudy,Cloudy
8.02,76.72,50.67,0.91,975.98,13,6,11,Rainy,Rainy
15.74,86.03,92.99,0.45,1007.67,11,2,3,Rainy,Rainy
10.62,70.02,84.85,0.12,985.26,9,4,1,Rainy,Rainy
14.66,49.6,41.95,2.99,997.95,15,6,1,Cloudy,Rainy
42.45,43.0,8.92,1.97,1020.69,18,3,6,Sunny,Cloudy
9.01,91.39,97.51,0.0,978.99,4,5,10,Rainy,Rainy
47.16,49.99,16.7,6.87,1018.42,12,4,8,Sunny,Cloudy
23.96,66.07,14.18,2.14,1007.41,12,0,10,Cloudy,Cloudy
13.86,88.67,55.33,0.0,991.18,2,5,4,Rainy,Sunny
10.35,88.22,51.24,0.0,986.83,3,2,2,Rainy,Rainy
40.87,41.04,0.24,3.21,1012.63,17,0,6,Sunny,Sunny
36.2,45.04,20.97,10.69,1006.61,12,4,2,Sunny,Sunny
35.43,62.86,11.75,0.0,1010.59,3,3,6,Cloudy,Cloudy
20.91,44.13,36.18,2.36,1012.78,16,5,10,Cloudy,Sunny
6.57,86.23,61.04,0.35,976.98,11,6,11,Rainy,Sunny
30.45,77.01,40.54,0.75,1004.1,18,0,7,Cloudy,Cloudy
18.71,79.82,87.19,0.59,1003.52,16,6,6,Rainy,Rainy
5.45,97.3,66.52,0.0,980.65,3,5,12,Rainy,Cloudy
37.29,27.5,14.07,10.07,1015.69,11,4,2,Sunny,Sunny
3.96,78.83,73.86,0.0,1003.14,3,0,11,Rainy,Rainy
23.57,46.5,14.92,0.0,1004.74,2,4,8,Cloudy,Sunny
26.49,44.95,25.66,1.43,1015.61,10,4,9,Cloudy,Cloudy
19.33,75.71,42.52,0.38,1008.68,9,0,8,Rainy,Cloudy
23.61,78.25,10.9,3.32,1007.19,11,2,3,Cloudy,Cloudy
34.33,41.14,16.06,0.0,1029.22,1,2,9,Sunny,Sunny
29.06,55.2,16.04,1.0,1014.79,8,5,9,Cloudy,Cloudy
8.68,56.88,41.59,0.0,1014.69,20,0,12,Cloudy,Cloudy
25.16,38.77,10.74,0.0,1007.47,0,1,1,Sunny,Rainy
28.53,48.16,32.89,0.0,1019.69,2,6,8,Cloudy,Sunny
12.98,81.36,48.03,0.0,1001.76,23,3,1,Cloudy,Rainy
40.82,28.9,13.73,6.17,1020.72,14,1,5,Sunny,Sunny
13.24,87.19,81.74,0.51,980.34,9,0,2,Rainy,Rainy
46.91,38.54,0.99,8.16,1008.55,14,4,6,Sunny,Sunny
29.98,79.18,39.62,0.0,1009.6,22,0,7,Cloudy,Cloudy
35.91,33.94,3.88,6.26,1020.87,14,3,3,Sunny,Sunny
18.63,69.47,90.88,0.55,1004.81,13,3,7,Rainy,Cloudy
50.0,19.12,9.09,8.11,1023.31,10,1,5,Sunny,Rainy
14.49,81.81,23.32,2.78,1003.1,15,1,11,Cloudy,Rainy
42.98,21.03,21.75,0.0,1006.66,1,6,4,Sunny,Cloudy
41.65,38.17,4.05,8.86,1019.95,15,5,4,Sunny,Cloudy
35.24,56.32,22.72,1.06,1005.43,8,0,4,Cloudy,Cloudy
21.75,57.54,21.84,3.1,1004.6,13,2,10,Cloudy,Rainy
37.55,41.85,8.61,6.48,1029.48,11,4,2,Sunny,Rainy
31.32,28.03,10.62,4.29,1013.89,10,3,11,Sunny,Sunny
50.0,44.48,11.89,0.0,1028.19,7,6,5,Sunny,Sunny
30.13,64.03,24.97,4.23,1000.38,12,4,8,Cloudy,Rainy
32.93,10.94,8.71,0.0,1027.25,7,6,1,Sunny,Sunny
44.04,50.5,15.03,0.0,1024.03,2,0,4,Sunny,Sunny
45.98,48.55,12.14,0.0,1006.17,3,3,7,Sunny,Rainy
-0.07,69.91,45.9,0.0,990.97,21,4,12,Rainy,Rainy
3.86,95.9,81.78,0.66,1004.75,11,4,11,Rainy,Rainy
14.98,78.6,90.63,0.76,991.9,12,3,3,Rainy,Rainy
29.92,50.37,6.44,10.37,1018.53,11,4,1,Sunny,Sunny
26.84,42.1,17.52,5.79,1027.61,17,0,12,Sunny,Cloudy
10.36,92.53,67.75,0.57,986.84,9,3,11,Rainy,Rainy
29.02,15.7,14.78,10.74,1005.09,13,1,12,Sunny,Sunny
25.34,59.65,43.37,4.65,1013.63,12,1,2,Cloudy,Rainy
26.43,65.3,36.49,0.0,999.68,5,1,9,Cloudy,Cloudy
20.2,75.55,43.17,0.0,1019.72,23,4,9,Cloudy,Cloudy
4.78,69.65,51.81,0.95,1006.26,12,0,11,Rainy,Rainy
34.82,69.22,15.21,2.32,1017.23,9,4,7,Cloudy,Cloudy
40.82,46.22,20.59,8.21,1029.97,16,6,5,Sunny,Sunny
40.25,36.03,21.73,5.87,1014.31,9,5,9,Sunny,Sunny
19.8,46.06,45.68,0.0,1008.45,7,4,1,Cloudy,Cloudy
33.59,23.33,3.02,3.96,1016.68,16,5,2,Sunny,Sunny
10.0,52.51,22.12,0.0,999.94,22,1,12,Cloudy,Rainy
29.11,52.9,28.77,4.88,998.86,13,1,4,Cloudy,Cloudy
31.84,28.65,21.34,11.66,1020.67,13,1,11,Sunny,Sunny
31.41,33.49,8.36,5.24,1006.12,12,4,11,Sunny,Sunny
26.68,98.27,69.84,1.41,979.97,12,4,6,Rainy,Cloudy
15.63,78.09,74.68,0.0,1008.53,0,5,4,Rainy,Rainy
3.61,97.39,55.58,0.17,982.06,16,6,10,Rainy,Rainy
37.04,10.43,12.6,9.59,1016.83,13,1,9,Sunny,Rainy
20.58,69.56,66.73,0.0,989.55,2,3,6,Rainy,Rainy
15.82,86.73,80.63,0.02,977.18,10,1,3,Rainy,Rainy
22.81,20.13,16.06,0.0,1023.63,23,0,11,Sunny,Sunny
19.94,71.41,86.6,1.03,986.51,10,4,5,Rainy,Rainy
8.09,84.71,94.54,0.1,1001.92,18,6,4,Rainy,Rainy
35.03,24.22,0.38,5.71,1027.48,17,4,9,Sunny,Cloudy
27.9,42.15,25.85,3.96,1001.33,12,6,4,Cloudy,Rainy
14.91,56.18,9.57,0.0,997.26,21,4,10,Cloudy,Cloudy
42.27,51.82,9.8,0.0,1029.58,7,4,9,Sunny,Sunny
18.59,79.11,36.32,0.0,1000.55,23,6,9,Cloudy,Cloudy
27.27,76.75,22.77,0.0,1014.96,1,3,8,Cloudy,Cloudy
17.15,77.27,70.0,1.25,979.11,13,6,4,Rainy,Rainy
21.26,71.09,65.83,1.12,984.69,14,4,7,Rainy,Rainy
22.54,73.0,39.44,1.34,998.14,9,0,11,Cloudy,Cloudy
23.03,36.71,21.94,2.78,1024.67,18,4,1,Sunny,Sunny
28.35,46.54,7.89,7.08,1009.19,16,0,10,Sunny,Sunny
16.15,46.2,28.48,0.0,1012.95,5,4,12,Cloudy,Cloudy
31.57,28.53,17.46,0.0,1020.89,22,1,10,Sunny,Sunny
19.39,98.79,77.82,1.14,983.71,12,4,4,Rainy,Cloudy
-2.17,73.53,95.06,0.0,1008.89,20,4,11,Rainy,Sunny
50.0,41.14,15.65,0.0,1014.44,2,1,6,Sunny,Sunny
6.11,78.57,53.15,0.0,978.1,4,1,11,Rainy,Sunny
7.3,75.49,64.45,0.98,976.81,16,4,3,Rainy,Rainy
13.3,72.23,17.35,0.0,1000.13,19,4,12,Cloudy,Cloudy
12.77,47.39,47.62,3.66,1006.58,13,5,12,Cloudy,Cloudy
26.34,52.26,49.94,2.21,1001.55,15,0,3,Cloudy,Cloudy
15.65,63.23,13.16,2.3,1006.14,15,3,2,Cloudy,Rainy
45.23,28.84,11.6,5.56,1005.48,16,3,6,Sunny,Sunny
31.11,23.51,13.98,0.0,1007.7,23,6,2,Sunny,Cloudy
17.28,54.52,29.6,0.0,1008.47,2,2,2,Cloudy,Cloudy
43.09,41.73,11.07,1.4,1005.28,18,1,7,Sunny,Sunny
23.74,58.29,31.81,2.46,1001.56,17,5,7,Cloudy,Cloudy
23.23,84.83,60.8,0.0,978.7,7,5,4,Rainy,Rainy
15.25,67.38,15.03,4.28,1010.42,13,1,1,Cloudy,Cloudy
27.39,22.4,17.44,6.92,1008.22,15,5,1,Sunny,Cloudy
29.89,30.96,1.66,0.0,1007.13,1,2,2,Sunny,Sunny
8.83,70.96,57.01,0.48,1004.6,11,0,10,Rainy,Rainy
30.43,73.99,44.62,0.0,1002.62,5,1,3,Cloudy,Cloudy
23.91,12.06,20.8,6.09,1008.59,16,2,11,Sunny,Cloudy
35.63,18.29,6.27,2.44,1027.9,8,2,11,Sunny,Sunny
6.96,72.44,84.69,0.23,978.34,18,3,3,Rainy,Rainy
-3.0,98.9,57.6,0.0,979.2,20,4,1,Rainy,Rainy
4.03,74.95,75.68,0.49,1005.72,16,5,11,Rainy,Sunny
25.77,77.37,77.97,0.0,979.54,7,3,7,Rainy,Rainy
37.82,35.5,16.0,0.0,1018.38,1,3,4,Sunny,Cloudy
18.55,78.8,70.41,0.77,1006.76,11,3,8,Rainy,Rainy
28.58,75.34,41.24,1.29,1016.11,10,0,3,Cloudy,Cloudy
24.26,67.95,45.12,2.73,1006.16,11,0,10,Cloudy,Sunny
34.11,49.24,1.82,5.89,1009.72,13,3,10,Sunny,Sunny
20.74,91.16,78.45,0.06,982.7,13,2,6,Rainy,Sunny
25.29,77.82,40.49,0.88,1014.04,9,1,10,Cloudy,Sunny
23.14,94.19,45.84,0.62,1003.99,10,2,5,Rainy,Rainy
19.04,70.61,73.47,0.25,978.07,10,3,8,Rainy,Rainy
22.6,63.92,15.39,1.02,1013.11,18,3,8,Cloudy,Cloudy
37.45,57.68,43.14,0.0,1004.26,5,6,6,Cloudy,Cloudy
37.73,39.32,11.37,0.0,1029.8,22,1,8,Sunny,Sunny
47.84,27.58,2.41,0.0,1027.39,4,6,6,Sunny,Sunny
38.23,34.07,6.6,9.86,1024.4,11,1,2,Sunny,Sunny
13.12,92.64,84.9,0.0,1008.05,0,4,8,Rainy,Sunny
12.85,72.01,98.82,1.27,986.23,13,1,9,Rainy,Rainy
14.73,96.48,43.83,0.0,977.25,7,1,10,Rainy,Rainy
15.28,93.3,99.67,0.22,1007.62,18,5,7,Rainy,Rainy
30.11,46.28,9.36,3.04,997.57,14,2,4,Cloudy,Cloudy
5.5,96.31,48.81,0.0,994.26,3,2,10,Rainy,Sunny
30.98,57.62,46.7,0.0,1007.61,22,5,8,Cloudy,Sunny
21.25,81.23,82.85,0.0,1003.91,3,3,5,Rainy,Rainy
34.72,32.56,4.11,7.89,1008.18,16,1,3,Sunny,Sunny
29.85,47.41,4.14,7.82,1024.61,15,4,10,Sunny,Sunny
9.29,71.59,46.1,0.24,985.25,9,5,2,Rainy,Cloudy
39.2,54.93,8.47,1.11,1004.44,8,2,5,Cloudy,Sunny
30.73,10.03,19.04,0.0,1025.56,5,1,1,Sunny,Sunny
31.56,67.07,14.69,2.28,998.57,16,2,7,Cloudy,Cloudy
46.86,27.69,7.4,5.03,1016.63,11,3,4,Sunny,Cloudy
22.31,97.88,60.02,0.19,980.85,8,3,8,Rainy,Rainy
45.69,40.93,19.24,6.88,1021.62,10,2,8,Sunny,Sunny
12.27,96.47,59.4,1.18,1002.27,12,5,9,Rainy,Rainy
40.47,67.4,21.56,0.52,1016.93,8,5,7,Cloudy,Cloudy
6.52,97.71,63.01,0.29,1008.67,8,0,2,Rainy,Rainy
50.0,35.56,2.74,4.4,1024.12,11,1,5,Sunny,Sunny
32.92,43.16,14.5,0.0,1024.46,7,5,1,Sunny,Sunny
13.35,68.16,65.93,0.46,1005.0,14,3,8,Rainy,Rainy
44.52,13.55,11.02,8.65,1022.85,12,3,8,Sunny,Sunny
21.91,72.57,86.34,0.89,996.25,11,6,8,Rainy,Rainy
21.97,42.62,16.7,0.0,1002.83,5,5,1,Cloudy,Cloudy
25.16,35.42,8.74,0.0,1011.71,23,6,12,Sunny,Rainy
23.75,97.8,42.77,0.03,983.27,9,1,6,Rainy,Rainy
28.32,60.65,16.21,1.65,997.19,12,5,8,Cloudy,Cloudy
8.04,69.47,53.46,0.15,997.77,18,2,3,Rainy,Rainy
31.46,44.16,38.97,3.17,1007.75,13,4,6,Cloudy,Cloudy
43.02,41.29,10.95,0.0,1017.09,7,2,2,Sunny,Sunny
4.57,88.47,77.8,0.48,978.02,12,3,1,Rainy,Rainy
39.78,29.16,17.37,10.88,1010.92,14,6,8,Sunny,Cloudy
12.15,60.21,46.03,1.48,997.09,15,0,12,Cloudy,Cloudy
26.55,19.65,21.97,6.31,1021.77,15,0,11,Sunny,Sunny
14.57,82.79,47.87,0.21,1002.92,18,5,7,Rainy,Rainy
26.02,50.78,24.78,3.12,1003.1,15,3,8,Cloudy,Cloudy
33.66,63.25,14.62,2.9,1009.61,14,0,6,Cloudy,Cloudy
3.47,72.82,50.29,0.36,989.63,14,5,11,Rainy,Cloudy
48.8,31.48,8.7,5.4,1017.15,11,4,6,Sunny,Rainy
11.52,88.36,67.65,0.0,1000.43,19,1,7,Rainy,Rainy
35.32,57.55,40.33,0.0,1008.62,7,1,5,Cloudy,Cloudy
16.56,79.08,49.47,0.0,1004.6,20,4,10,Cloudy,Sunny
17.1,80.93,16.83,0.0,999.83,2,1,10,Cloudy,Sunny
28.86,77.58,18.68,3.36,1012.05,12,1,3,Cloudy,Sunny
17.81,75.63,14.34,1.47,1004.66,12,0,12,Cloudy,Cloudy
29.85,20.71,20.62,0.0,1015.13,2,5,1,Sunny,Rainy
15.06,91.78,61.48,0.06,1005.95,18,6,5,Rainy,Rainy
26.59,81.26,18.36,1.64,1014.55,10,5,3,Cloudy,Cloudy
23.84,13.85,19.14,2.53,1019.84,18,5,12,Sunny,Cloudy
15.68,49.08,28.07,1.07,1007.75,9,2,11,Cloudy,Cloudy
22.98,77.67,16.38,0.93,1005.43,17,5,8,Cloudy,Rainy
14.24,84.48,49.54,0.24,1009.73,16,2,4,Rainy,Rainy
47.47,39.72,0.0,4.42,1006.58,15,2,6,Sunny,Sunny
27.63,48.55,17.46,4.07,1001.13,14,5,8,Cloudy,Cloudy
28.18,77.03,23.35,0.0,1011.43,7,1,10,Cloudy,Rainy
35.79,47.01,8.93,0.0,1029.62,22,6,3,Sunny,Rainy
12.29,83.09,97.09,0.0,976.95,23,0,4,Rainy,Rainy
22.48,69.27,69.18,0.74,992.89,13,4,7,Rainy,Rainy
43.97,53.66,11.5,8.12,1009.68,11,0,4,Sunny,Sunny
-7.3,77.12,70.04,0.0,982.0,20,2,11,Rainy,Rainy
16.98,77.94,48.38,0.3,975.45,10,6,8,Rainy,Cloudy
25.11,66.91,37.73,0.0,1004.51,20,5,5,Cloudy,Rainy
50.0,44.12,14.32,0.0,1009.44,7,0,6,Sunny,Sunny
45.67,14.55,18.62,7.15,1018.69,15,6,7,Sunny,Sunny
23.17,41.93,11.37,0.0,1005.18,22,6,1,Sunny,Cloudy
42.0,42.3,12.11,5.44,1018.93,15,5,4,Sunny,Rainy
27.83,25.33,19.94,9.16,1018.62,15,3,1,Sunny,Sunny
22.6,62.12,27.15,0.0,1008.44,7,6,11,Cloudy,Cloudy
29.28,45.81,45.09,3.12,1015.92,16,0,6,Cloudy,Cloudy
33.6,30.84,5.1,0.0,1026.31,3,4,2,Sunny,Sunny
42.65,41.96,16.52,0.0,1009.65,23,3,7,Sunny,Sunny
5.57,92.23,53.86,0.35,1007.21,9,1,1,Rainy,Rainy
35.21,54.35,9.42,6.52,1015.36,12,2,9,Sunny,Sunny
29.39,28.44,18.35,8.54,1024.88,15,1,10,Sunny,Sunny
1.49,88.54,81.65,0.27,1001.49,16,0,2,Rainy,Cloudy
40.76,54.23,5.2,5.03,1014.18,14,1,4,Sunny,Sunny
17.58,46.29,48.69,0.74,1001.92,18,1,2,Cloudy,Rainy
16.76,70.39,79.82,0.36,999.18,18,2,5,Rainy,Cloudy
7.07,91.93,97.7,0.0,980.19,19,6,3,Rainy,Rainy
12.66,89.45,69.06,0.81,993.19,10,3,10,Rainy,Rainy
8.24,80.2,70.67,0.51,975.13,15,2,3,Rainy,Cloudy
15.57,80.99,45.02,4.18,1002.49,11,4,12,Cloudy,Cloudy
1.87,85.8,81.27,0.8,1006.27,16,3,10,Rainy,Cloudy
21.69,42.6,12.66,3.48,1008.12,15,3,3,Cloudy,Cloudy
31.57,21.09,13.35,1.99,1029.63,8,6,12,Sunny,Sunny
35.79,20.4,19.56,5.17,1006.37,10,5,2,Sunny,Sunny
16.05,70.62,20.77,4.35,1004.54,12,6,12,Cloudy,Cloudy
9.08,74.1,50.94,0.39,993.8,11,5,2,Rainy,Rainy
24.19,46.87,9.72,0.0,1003.67,7,3,10,Cloudy,Rainy
25.68,88.71,72.51,0.0,1007.46,7,3,6,Rainy,Sunny
43.99,33.02,4.7,4.56,1017.98,15,0,6,Sunny,Sunny
27.75,72.12,28.88,1.28,1000.25,18,5,5,Cloudy,Cloudy
38.61,61.22,43.94,2.22,1000.56,12,1,6,Cloudy,Cloudy
-0.5,86.7,59.94,0.0,990.39,21,2,1,Rainy,Cloudy
20.19,93.31,43.59,0.0,995.86,4,1,7,Rainy,Rainy
27.76,25.37,21.99,5.08,1026.22,17,3,3,Sunny,Sunny
35.75,42.89,13.73,4.39,1000.93,14,3,5,Cloudy,Cloudy
41.47,43.99,15.87,0.0,1014.45,7,2,3,Sunny,Sunny
23.85,48.41,39.16,0.86,1006.03,8,1,11,Cloudy,Cloudy
-1.9,90.67,44.1,0.42,984.65,16,4,11,Rainy,Rainy
1.16,98.88,61.26,0.74,1004.69,17,2,2,Rainy,Rainy
9.11,95.15,85.42,0.72,1008.08,16,2,9,Rainy,Rainy
25.12,38.14,1.93,7.15,1013.47,16,5,12,Sunny,Sunny
5.65,79.0,45.81,0.06,976.7,15,1,1,Rainy,Rainy
33.05,76.01,44.79,2.32,1018.5,15,5,7,Cloudy,Cloudy
39.92,49.5,1.75,0.0,1018.85,22,0,4,Sunny,Rainy
32.98,30.62,15.87,0.0,1015.83,0,5,9,Sunny,Rainy
21.58,56.91,33.41,1.4,1002.2,10,6,11,Cloudy,Cloudy
1.78,89.31,69.76,0.0,979.15,5,1,11,Rainy,Rainy
10.8,95.37,89.95,0.0,980.88,20,6,4,Rainy,Rainy
13.68,43.37,15.69,1.83,998.84,17,1,11,Cloudy,Cloudy
31.17,48.47,42.97,1.82,997.96,11,3,9,Cloudy,Sunny
35.48,41.64,20.43,0.0,1022.16,5,1,11,Sunny,Cloudy
46.28,49.31,4.67,4.26,1012.35,16,0,6,Sunny,Rainy
15.37,47.89,25.68,1.08,997.4,17,5,10,Cloudy,Cloudy
13.89,46.7,17.6,0.0,1006.65,21,3,1,Cloudy,Sunny
28.47,49.78,17.96,0.87,1019.86,9,0,9,Cloudy,Cloudy
27.51,20.91,16.33,1.84,1008.84,18,2,2,Sunny,Sunny
34.84,27.02,6.43,0.0,1014.71,23,4,4,Sunny,Sunny
6.05,96.67,70.46,0.04,976.51,8,2,10,Rainy,Rainy
12.62,98.31,84.34,0.0,1003.71,3,1,9,Rainy,Cloudy
11.85,88.09,86.37,0.08,983.52,15,1,8,Rainy,Sunny
16.89,79.98,32.41,0.0,1017.82,4,6,12,Cloudy,Cloudy
21.73,48.04,27.44,4.15,1004.01,12,5,1,Cloudy,Cloudy
20.86,73.98,41.7,1.72,1011.88,9,2,12,Cloudy,Cloudy
34.56,59.18,14.12,2.57,997.31,11,4,5,Cloudy,Sunny
6.71,88.46,42.79,1.5,988.54,13,2,1,Rainy,Cloudy
20.28,79.03,82.53,1.22,989.38,11,5,4,Rainy,Rainy
39.73,50.6,14.32,7.99,1014.96,13,6,3,Sunny,Sunny
36.01,44.75,40.97,2.82,1008.33,12,5,6,Cloudy,Cloudy
17.5,90.69,59.21,0.88,991.12,10,5,4,Rainy,Rainy
8.32,74.05,83.31,0.26,1000.7,14,0,3,Rainy,Rainy
6.04,77.87,79.79,0.21,1007.4,14,5,1,Rainy,Cloudy
25.19,39.45,10.7,4.13,1023.96,16,4,1,Sunny,Sunny
11.49,81.99,63.85,0.0,980.9,3,5,3,Rainy,Sunny
28.4,31.41,18.39,8.56,1021.95,11,5,11,Sunny,Cloudy
19.47,68.12,15.96,3.29,1017.77,10,2,12,Cloudy,Cloudy
6.54,78.48,43.43,0.27,994.6,18,5,9,Rainy,Sunny
-5.21,86.81,67.37,0.0,1003.62,22,0,12,Rainy,Cloudy
25.26,74.81,21.82,2.89,998.05,13,0,10,Cloudy,Cloudy
4.88,91.04,62.52,0.0,1000.37,20,3,3,Rainy,Cloudy
46.49,13.45,15.53,0.0,1014.84,5,5,8,Sunny,Sunny
23.5,70.29,51.82,0.57,984.87,10,2,6,Rainy,Cloudy
7.74,93.83,89.16,0.84,995.39,16,6,3,Rainy,Rainy
17.03,75.33,42.85,1.14,1019.5,18,4,10,Cloudy,Cloudy
37.92,50.9,10.77,1.31,1011.44,8,1,10,Sunny,Sunny
15.39,78.64,19.19,2.48,998.65,16,1,12,Cloudy,Cloudy
30.98,52.9,44.04,1.68,997.75,10,2,3,Cloudy,Cloudy
24.62,41.79,18.81,0.0,1005.57,0,2,11,Sunny,Sunny
36.77,46.51,23.69,4.66,1017.59,13,3,6,Cloudy,Sunny
24.16,53.3,30.94,0.0,1010.34,1,1,10,Cloudy,Cloudy
-1.61,75.07,61.32,0.0,985.35,0,3,12,Rainy,Rainy
10.32,91.13,86.05,1.1,1007.58,11,6,10,Rainy,Rainy
21.34,73.56,12.42,0.77,1010.37,18,0,3,Cloudy,Cloudy
